x,y,timeElapsed,Title,Price,Rating,URL,Image
963.11,292.36,289974.20,"I Love You Like No Otter: A Funny and Sweet Animal Board Book for Babies and Toddlers this Easter (Punderland)","$4.56","4.9 out of 5 stars","https://www.amazon.com/Love-You-Like-No-Otter/dp/1728213746?ref_=Oct_d_obs_d_4_3&pd_rd_w=tleli&content-id=amzn1.sym.3077d44e-b53e-482e-b605-9df89d795020&pf_rd_p=3077d44e-b53e-482e-b605-9df89d795020&pf_rd_r=T1P2KEAMYDXNF7VF7X1F&pd_rd_wg=mcHgT&pd_rd_r=b6e2a1d4-8f99-4c45-a8e7-9a834a1e54f4&pd_rd_i=1728213746","https://m.media-amazon.com/images/I/81YYStQvnsL._AC._SR360,460.jpg"
1133.16,459.53,290489.00,"I Love You Like No Otter: A Funny and Sweet Animal Board Book for Babies and Toddlers this Easter (Punderland)","$4.56","4.9 out of 5 stars","https://www.amazon.com/Love-You-Like-No-Otter/dp/1728213746?ref_=Oct_d_obs_d_4_3&pd_rd_w=tleli&content-id=amzn1.sym.3077d44e-b53e-482e-b605-9df89d795020&pf_rd_p=3077d44e-b53e-482e-b605-9df89d795020&pf_rd_r=T1P2KEAMYDXNF7VF7X1F&pd_rd_wg=mcHgT&pd_rd_r=b6e2a1d4-8f99-4c45-a8e7-9a834a1e54f4&pd_rd_i=1728213746","https://m.media-amazon.com/images/I/81YYStQvnsL._AC._SR360,460.jpg"
860.69,405.23,290985.10,"My First Learn-to-Write Workbook: Practice for Kids with Pen Control, Line Tracing, Letters, and More!","$5.26","4.8 out of 5 stars","https://www.amazon.com/My-First-Learn-Write-Workbook/dp/1641526270?ref_=Oct_d_obs_d_4_2&pd_rd_w=tleli&content-id=amzn1.sym.3077d44e-b53e-482e-b605-9df89d795020&pf_rd_p=3077d44e-b53e-482e-b605-9df89d795020&pf_rd_r=T1P2KEAMYDXNF7VF7X1F&pd_rd_wg=mcHgT&pd_rd_r=b6e2a1d4-8f99-4c45-a8e7-9a834a1e54f4&pd_rd_i=1641526270","https://m.media-amazon.com/images/I/71c+ReofeoL._AC._SR360,460.jpg"
1108.40,441.29,291491.20,"I Love You Like No Otter: A Funny and Sweet Animal Board Book for Babies and Toddlers this Easter (Punderland)","$4.56","4.9 out of 5 stars","https://www.amazon.com/Love-You-Like-No-Otter/dp/1728213746?ref_=Oct_d_obs_d_4_3&pd_rd_w=tleli&content-id=amzn1.sym.3077d44e-b53e-482e-b605-9df89d795020&pf_rd_p=3077d44e-b53e-482e-b605-9df89d795020&pf_rd_r=T1P2KEAMYDXNF7VF7X1F&pd_rd_wg=mcHgT&pd_rd_r=b6e2a1d4-8f99-4c45-a8e7-9a834a1e54f4&pd_rd_i=1728213746","https://m.media-amazon.com/images/I/81YYStQvnsL._AC._SR360,460.jpg"
1009.14,329.01,291988.80,"I Love You Like No Otter: A Funny and Sweet Animal Board Book for Babies and Toddlers this Easter (Punderland)","$4.56","4.9 out of 5 stars","https://www.amazon.com/Love-You-Like-No-Otter/dp/1728213746?ref_=Oct_d_obs_d_4_3&pd_rd_w=tleli&content-id=amzn1.sym.3077d44e-b53e-482e-b605-9df89d795020&pf_rd_p=3077d44e-b53e-482e-b605-9df89d795020&pf_rd_r=T1P2KEAMYDXNF7VF7X1F&pd_rd_wg=mcHgT&pd_rd_r=b6e2a1d4-8f99-4c45-a8e7-9a834a1e54f4&pd_rd_i=1728213746","https://m.media-amazon.com/images/I/81YYStQvnsL._AC._SR360,460.jpg"
1137.48,511.89,292462.00,"I Love You Like No Otter: A Funny and Sweet Animal Board Book for Babies and Toddlers this Easter (Punderland)","$4.56","4.9 out of 5 stars","https://www.amazon.com/Love-You-Like-No-Otter/dp/1728213746?ref_=Oct_d_obs_d_4_3&pd_rd_w=tleli&content-id=amzn1.sym.3077d44e-b53e-482e-b605-9df89d795020&pf_rd_p=3077d44e-b53e-482e-b605-9df89d795020&pf_rd_r=T1P2KEAMYDXNF7VF7X1F&pd_rd_wg=mcHgT&pd_rd_r=b6e2a1d4-8f99-4c45-a8e7-9a834a1e54f4&pd_rd_i=1728213746","https://m.media-amazon.com/images/I/81YYStQvnsL._AC._SR360,460.jpg"
1087.93,492.96,292988.40,"I Love You Like No Otter: A Funny and Sweet Animal Board Book for Babies and Toddlers this Easter (Punderland)","$4.56","4.9 out of 5 stars","https://www.amazon.com/Love-You-Like-No-Otter/dp/1728213746?ref_=Oct_d_obs_d_4_3&pd_rd_w=tleli&content-id=amzn1.sym.3077d44e-b53e-482e-b605-9df89d795020&pf_rd_p=3077d44e-b53e-482e-b605-9df89d795020&pf_rd_r=T1P2KEAMYDXNF7VF7X1F&pd_rd_wg=mcHgT&pd_rd_r=b6e2a1d4-8f99-4c45-a8e7-9a834a1e54f4&pd_rd_i=1728213746","https://m.media-amazon.com/images/I/81YYStQvnsL._AC._SR360,460.jpg"
1089.73,404.20,294032.70,"I Love You Like No Otter: A Funny and Sweet Animal Board Book for Babies and Toddlers this Easter (Punderland)","$4.56","4.9 out of 5 stars","https://www.amazon.com/Love-You-Like-No-Otter/dp/1728213746?ref_=Oct_d_obs_d_4_3&pd_rd_w=tleli&content-id=amzn1.sym.3077d44e-b53e-482e-b605-9df89d795020&pf_rd_p=3077d44e-b53e-482e-b605-9df89d795020&pf_rd_r=T1P2KEAMYDXNF7VF7X1F&pd_rd_wg=mcHgT&pd_rd_r=b6e2a1d4-8f99-4c45-a8e7-9a834a1e54f4&pd_rd_i=1728213746","https://m.media-amazon.com/images/I/81YYStQvnsL._AC._SR360,460.jpg"
1038.48,329.43,294523.00,"I Love You Like No Otter: A Funny and Sweet Animal Board Book for Babies and Toddlers this Easter (Punderland)","$4.56","4.9 out of 5 stars","https://www.amazon.com/Love-You-Like-No-Otter/dp/1728213746?ref_=Oct_d_obs_d_4_3&pd_rd_w=tleli&content-id=amzn1.sym.3077d44e-b53e-482e-b605-9df89d795020&pf_rd_p=3077d44e-b53e-482e-b605-9df89d795020&pf_rd_r=T1P2KEAMYDXNF7VF7X1F&pd_rd_wg=mcHgT&pd_rd_r=b6e2a1d4-8f99-4c45-a8e7-9a834a1e54f4&pd_rd_i=1728213746","https://m.media-amazon.com/images/I/81YYStQvnsL._AC._SR360,460.jpg"
1053.22,482.26,295042.20,"I Love You Like No Otter: A Funny and Sweet Animal Board Book for Babies and Toddlers this Easter (Punderland)","$4.56","4.9 out of 5 stars","https://www.amazon.com/Love-You-Like-No-Otter/dp/1728213746?ref_=Oct_d_obs_d_4_3&pd_rd_w=tleli&content-id=amzn1.sym.3077d44e-b53e-482e-b605-9df89d795020&pf_rd_p=3077d44e-b53e-482e-b605-9df89d795020&pf_rd_r=T1P2KEAMYDXNF7VF7X1F&pd_rd_wg=mcHgT&pd_rd_r=b6e2a1d4-8f99-4c45-a8e7-9a834a1e54f4&pd_rd_i=1728213746","https://m.media-amazon.com/images/I/81YYStQvnsL._AC._SR360,460.jpg"
909.48,480.61,295526.00,"My First Learn-to-Write Workbook: Practice for Kids with Pen Control, Line Tracing, Letters, and More!","$5.26","4.8 out of 5 stars","https://www.amazon.com/My-First-Learn-Write-Workbook/dp/1641526270?ref_=Oct_d_obs_d_4_2&pd_rd_w=tleli&content-id=amzn1.sym.3077d44e-b53e-482e-b605-9df89d795020&pf_rd_p=3077d44e-b53e-482e-b605-9df89d795020&pf_rd_r=T1P2KEAMYDXNF7VF7X1F&pd_rd_wg=mcHgT&pd_rd_r=b6e2a1d4-8f99-4c45-a8e7-9a834a1e54f4&pd_rd_i=1641526270","https://m.media-amazon.com/images/I/71c+ReofeoL._AC._SR360,460.jpg"
741.91,419.11,296114.80,"My First Learn-to-Write Workbook: Practice for Kids with Pen Control, Line Tracing, Letters, and More!","$5.26","4.8 out of 5 stars","https://www.amazon.com/My-First-Learn-Write-Workbook/dp/1641526270?ref_=Oct_d_obs_d_4_2&pd_rd_w=tleli&content-id=amzn1.sym.3077d44e-b53e-482e-b605-9df89d795020&pf_rd_p=3077d44e-b53e-482e-b605-9df89d795020&pf_rd_r=T1P2KEAMYDXNF7VF7X1F&pd_rd_wg=mcHgT&pd_rd_r=b6e2a1d4-8f99-4c45-a8e7-9a834a1e54f4&pd_rd_i=1641526270","https://m.media-amazon.com/images/I/71c+ReofeoL._AC._SR360,460.jpg"
775.53,550.08,296559.20,"My First Learn-to-Write Workbook: Practice for Kids with Pen Control, Line Tracing, Letters, and More!","$5.26","4.8 out of 5 stars","https://www.amazon.com/My-First-Learn-Write-Workbook/dp/1641526270?ref_=Oct_d_obs_d_4_2&pd_rd_w=tleli&content-id=amzn1.sym.3077d44e-b53e-482e-b605-9df89d795020&pf_rd_p=3077d44e-b53e-482e-b605-9df89d795020&pf_rd_r=T1P2KEAMYDXNF7VF7X1F&pd_rd_wg=mcHgT&pd_rd_r=b6e2a1d4-8f99-4c45-a8e7-9a834a1e54f4&pd_rd_i=1641526270","https://m.media-amazon.com/images/I/71c+ReofeoL._AC._SR360,460.jpg"
896.13,379.80,297054.20,"My First Learn-to-Write Workbook: Practice for Kids with Pen Control, Line Tracing, Letters, and More!","$5.26","4.8 out of 5 stars","https://www.amazon.com/My-First-Learn-Write-Workbook/dp/1641526270?ref_=Oct_d_obs_d_4_2&pd_rd_w=tleli&content-id=amzn1.sym.3077d44e-b53e-482e-b605-9df89d795020&pf_rd_p=3077d44e-b53e-482e-b605-9df89d795020&pf_rd_r=T1P2KEAMYDXNF7VF7X1F&pd_rd_wg=mcHgT&pd_rd_r=b6e2a1d4-8f99-4c45-a8e7-9a834a1e54f4&pd_rd_i=1641526270","https://m.media-amazon.com/images/I/71c+ReofeoL._AC._SR360,460.jpg"
1011.57,308.71,297529.40,"I Love You Like No Otter: A Funny and Sweet Animal Board Book for Babies and Toddlers this Easter (Punderland)","$4.56","4.9 out of 5 stars","https://www.amazon.com/Love-You-Like-No-Otter/dp/1728213746?ref_=Oct_d_obs_d_4_3&pd_rd_w=tleli&content-id=amzn1.sym.3077d44e-b53e-482e-b605-9df89d795020&pf_rd_p=3077d44e-b53e-482e-b605-9df89d795020&pf_rd_r=T1P2KEAMYDXNF7VF7X1F&pd_rd_wg=mcHgT&pd_rd_r=b6e2a1d4-8f99-4c45-a8e7-9a834a1e54f4&pd_rd_i=1728213746","https://m.media-amazon.com/images/I/81YYStQvnsL._AC._SR360,460.jpg"
1040.88,504.05,298032.40,"I Love You Like No Otter: A Funny and Sweet Animal Board Book for Babies and Toddlers this Easter (Punderland)","$4.56","4.9 out of 5 stars","https://www.amazon.com/Love-You-Like-No-Otter/dp/1728213746?ref_=Oct_d_obs_d_4_3&pd_rd_w=tleli&content-id=amzn1.sym.3077d44e-b53e-482e-b605-9df89d795020&pf_rd_p=3077d44e-b53e-482e-b605-9df89d795020&pf_rd_r=T1P2KEAMYDXNF7VF7X1F&pd_rd_wg=mcHgT&pd_rd_r=b6e2a1d4-8f99-4c45-a8e7-9a834a1e54f4&pd_rd_i=1728213746","https://m.media-amazon.com/images/I/81YYStQvnsL._AC._SR360,460.jpg"
1006.83,556.86,298523.50,"I Love You Like No Otter: A Funny and Sweet Animal Board Book for Babies and Toddlers this Easter (Punderland)","$4.56","4.9 out of 5 stars","https://www.amazon.com/Love-You-Like-No-Otter/dp/1728213746?ref_=Oct_d_obs_d_4_3&pd_rd_w=tleli&content-id=amzn1.sym.3077d44e-b53e-482e-b605-9df89d795020&pf_rd_p=3077d44e-b53e-482e-b605-9df89d795020&pf_rd_r=T1P2KEAMYDXNF7VF7X1F&pd_rd_wg=mcHgT&pd_rd_r=b6e2a1d4-8f99-4c45-a8e7-9a834a1e54f4&pd_rd_i=1728213746","https://m.media-amazon.com/images/I/81YYStQvnsL._AC._SR360,460.jpg"
649.15,422.20,299033.80,"Chicka Chicka Boom Boom (Board Book)","$4.06","4.9 out of 5 stars","https://www.amazon.com/Chicka-Boom-Board-Book/dp/1442450703?ref_=Oct_d_omg_d_4_1&pd_rd_w=OrXiL&content-id=amzn1.sym.6cee1108-ad79-44d2-97c9-edef8d73cf8f&pf_rd_p=6cee1108-ad79-44d2-97c9-edef8d73cf8f&pf_rd_r=T1P2KEAMYDXNF7VF7X1F&pd_rd_wg=mcHgT&pd_rd_r=b6e2a1d4-8f99-4c45-a8e7-9a834a1e54f4&pd_rd_i=1442450703","https://m.media-amazon.com/images/I/51WABgZmdWL._AC._SR360,460.jpg"
1054.36,460.77,299450.40,"I Love You Like No Otter: A Funny and Sweet Animal Board Book for Babies and Toddlers this Easter (Punderland)","$4.56","4.9 out of 5 stars","https://www.amazon.com/Love-You-Like-No-Otter/dp/1728213746?ref_=Oct_d_omg_d_4_3&pd_rd_w=OrXiL&content-id=amzn1.sym.6cee1108-ad79-44d2-97c9-edef8d73cf8f&pf_rd_p=6cee1108-ad79-44d2-97c9-edef8d73cf8f&pf_rd_r=T1P2KEAMYDXNF7VF7X1F&pd_rd_wg=mcHgT&pd_rd_r=b6e2a1d4-8f99-4c45-a8e7-9a834a1e54f4&pd_rd_i=1728213746","https://m.media-amazon.com/images/I/81YYStQvnsL._AC._SR360,460.jpg"
874.12,312.80,299990.90,"I Love You to the Moon and Back","$4.92","4.9 out of 5 stars","https://www.amazon.com/I-Love-You-Moon-Back/dp/1589255518?ref_=Oct_d_omg_d_4_2&pd_rd_w=OrXiL&content-id=amzn1.sym.6cee1108-ad79-44d2-97c9-edef8d73cf8f&pf_rd_p=6cee1108-ad79-44d2-97c9-edef8d73cf8f&pf_rd_r=T1P2KEAMYDXNF7VF7X1F&pd_rd_wg=mcHgT&pd_rd_r=b6e2a1d4-8f99-4c45-a8e7-9a834a1e54f4&pd_rd_i=1589255518","https://m.media-amazon.com/images/I/81mpSoJzv4L._AC._SR360,460.jpg"
1120.18,325.37,300480.80,"I Love You Like No Otter: A Funny and Sweet Animal Board Book for Babies and Toddlers this Easter (Punderland)","$4.56","4.9 out of 5 stars","https://www.amazon.com/Love-You-Like-No-Otter/dp/1728213746?ref_=Oct_d_omg_d_4_3&pd_rd_w=OrXiL&content-id=amzn1.sym.6cee1108-ad79-44d2-97c9-edef8d73cf8f&pf_rd_p=6cee1108-ad79-44d2-97c9-edef8d73cf8f&pf_rd_r=T1P2KEAMYDXNF7VF7X1F&pd_rd_wg=mcHgT&pd_rd_r=b6e2a1d4-8f99-4c45-a8e7-9a834a1e54f4&pd_rd_i=1728213746","https://m.media-amazon.com/images/I/81YYStQvnsL._AC._SR360,460.jpg"
1000.49,387.58,300968.70,"I Love You Like No Otter: A Funny and Sweet Animal Board Book for Babies and Toddlers this Easter (Punderland)","$4.56","4.9 out of 5 stars","https://www.amazon.com/Love-You-Like-No-Otter/dp/1728213746?ref_=Oct_d_omg_d_4_3&pd_rd_w=OrXiL&content-id=amzn1.sym.6cee1108-ad79-44d2-97c9-edef8d73cf8f&pf_rd_p=6cee1108-ad79-44d2-97c9-edef8d73cf8f&pf_rd_r=T1P2KEAMYDXNF7VF7X1F&pd_rd_wg=mcHgT&pd_rd_r=b6e2a1d4-8f99-4c45-a8e7-9a834a1e54f4&pd_rd_i=1728213746","https://m.media-amazon.com/images/I/81YYStQvnsL._AC._SR360,460.jpg"
1018.12,512.37,301476.20,"I Love You Like No Otter: A Funny and Sweet Animal Board Book for Babies and Toddlers this Easter (Punderland)","$4.56","4.9 out of 5 stars","https://www.amazon.com/Love-You-Like-No-Otter/dp/1728213746?ref_=Oct_d_omg_d_4_3&pd_rd_w=OrXiL&content-id=amzn1.sym.6cee1108-ad79-44d2-97c9-edef8d73cf8f&pf_rd_p=6cee1108-ad79-44d2-97c9-edef8d73cf8f&pf_rd_r=T1P2KEAMYDXNF7VF7X1F&pd_rd_wg=mcHgT&pd_rd_r=b6e2a1d4-8f99-4c45-a8e7-9a834a1e54f4&pd_rd_i=1728213746","https://m.media-amazon.com/images/I/81YYStQvnsL._AC._SR360,460.jpg"
911.64,408.13,302013.40,"I Love You to the Moon and Back","$4.92","4.9 out of 5 stars","https://www.amazon.com/I-Love-You-Moon-Back/dp/1589255518?ref_=Oct_d_omg_d_4_2&pd_rd_w=OrXiL&content-id=amzn1.sym.6cee1108-ad79-44d2-97c9-edef8d73cf8f&pf_rd_p=6cee1108-ad79-44d2-97c9-edef8d73cf8f&pf_rd_r=T1P2KEAMYDXNF7VF7X1F&pd_rd_wg=mcHgT&pd_rd_r=b6e2a1d4-8f99-4c45-a8e7-9a834a1e54f4&pd_rd_i=1589255518","https://m.media-amazon.com/images/I/81mpSoJzv4L._AC._SR360,460.jpg"
1052.80,287.70,302474.70,"I Love You Like No Otter: A Funny and Sweet Animal Board Book for Babies and Toddlers this Easter (Punderland)","$4.56","4.9 out of 5 stars","https://www.amazon.com/Love-You-Like-No-Otter/dp/1728213746?ref_=Oct_d_omg_d_4_3&pd_rd_w=OrXiL&content-id=amzn1.sym.6cee1108-ad79-44d2-97c9-edef8d73cf8f&pf_rd_p=6cee1108-ad79-44d2-97c9-edef8d73cf8f&pf_rd_r=T1P2KEAMYDXNF7VF7X1F&pd_rd_wg=mcHgT&pd_rd_r=b6e2a1d4-8f99-4c45-a8e7-9a834a1e54f4&pd_rd_i=1728213746","https://m.media-amazon.com/images/I/81YYStQvnsL._AC._SR360,460.jpg"
987.65,448.60,303000.00,"I Love You Like No Otter: A Funny and Sweet Animal Board Book for Babies and Toddlers this Easter (Punderland)","$4.56","4.9 out of 5 stars","https://www.amazon.com/Love-You-Like-No-Otter/dp/1728213746?ref_=Oct_d_omg_d_4_3&pd_rd_w=OrXiL&content-id=amzn1.sym.6cee1108-ad79-44d2-97c9-edef8d73cf8f&pf_rd_p=6cee1108-ad79-44d2-97c9-edef8d73cf8f&pf_rd_r=T1P2KEAMYDXNF7VF7X1F&pd_rd_wg=mcHgT&pd_rd_r=b6e2a1d4-8f99-4c45-a8e7-9a834a1e54f4&pd_rd_i=1728213746","https://m.media-amazon.com/images/I/81YYStQvnsL._AC._SR360,460.jpg"
826.01,314.64,303455.40,"I Love You to the Moon and Back","$4.92","4.9 out of 5 stars","https://www.amazon.com/I-Love-You-Moon-Back/dp/1589255518?ref_=Oct_d_omg_d_4_2&pd_rd_w=OrXiL&content-id=amzn1.sym.6cee1108-ad79-44d2-97c9-edef8d73cf8f&pf_rd_p=6cee1108-ad79-44d2-97c9-edef8d73cf8f&pf_rd_r=T1P2KEAMYDXNF7VF7X1F&pd_rd_wg=mcHgT&pd_rd_r=b6e2a1d4-8f99-4c45-a8e7-9a834a1e54f4&pd_rd_i=1589255518","https://m.media-amazon.com/images/I/81mpSoJzv4L._AC._SR360,460.jpg"
1101.91,419.84,304010.10,"I Love You Like No Otter: A Funny and Sweet Animal Board Book for Babies and Toddlers this Easter (Punderland)","$4.56","4.9 out of 5 stars","https://www.amazon.com/Love-You-Like-No-Otter/dp/1728213746?ref_=Oct_d_omg_d_4_3&pd_rd_w=OrXiL&content-id=amzn1.sym.6cee1108-ad79-44d2-97c9-edef8d73cf8f&pf_rd_p=6cee1108-ad79-44d2-97c9-edef8d73cf8f&pf_rd_r=T1P2KEAMYDXNF7VF7X1F&pd_rd_wg=mcHgT&pd_rd_r=b6e2a1d4-8f99-4c45-a8e7-9a834a1e54f4&pd_rd_i=1728213746","https://m.media-amazon.com/images/I/81YYStQvnsL._AC._SR360,460.jpg"
1040.03,430.33,304488.10,"I Love You Like No Otter: A Funny and Sweet Animal Board Book for Babies and Toddlers this Easter (Punderland)","$4.56","4.9 out of 5 stars","https://www.amazon.com/Love-You-Like-No-Otter/dp/1728213746?ref_=Oct_d_omg_d_4_3&pd_rd_w=OrXiL&content-id=amzn1.sym.6cee1108-ad79-44d2-97c9-edef8d73cf8f&pf_rd_p=6cee1108-ad79-44d2-97c9-edef8d73cf8f&pf_rd_r=T1P2KEAMYDXNF7VF7X1F&pd_rd_wg=mcHgT&pd_rd_r=b6e2a1d4-8f99-4c45-a8e7-9a834a1e54f4&pd_rd_i=1728213746","https://m.media-amazon.com/images/I/81YYStQvnsL._AC._SR360,460.jpg"
1030.60,377.00,305478.10,"I Love You Like No Otter: A Funny and Sweet Animal Board Book for Babies and Toddlers this Easter (Punderland)","$4.56","4.9 out of 5 stars","https://www.amazon.com/Love-You-Like-No-Otter/dp/1728213746?ref_=Oct_d_omg_d_4_3&pd_rd_w=OrXiL&content-id=amzn1.sym.6cee1108-ad79-44d2-97c9-edef8d73cf8f&pf_rd_p=6cee1108-ad79-44d2-97c9-edef8d73cf8f&pf_rd_r=T1P2KEAMYDXNF7VF7X1F&pd_rd_wg=mcHgT&pd_rd_r=b6e2a1d4-8f99-4c45-a8e7-9a834a1e54f4&pd_rd_i=1728213746","https://m.media-amazon.com/images/I/81YYStQvnsL._AC._SR360,460.jpg"
1040.15,367.08,305990.70,"I Love You Like No Otter: A Funny and Sweet Animal Board Book for Babies and Toddlers this Easter (Punderland)","$4.56","4.9 out of 5 stars","https://www.amazon.com/Love-You-Like-No-Otter/dp/1728213746?ref_=Oct_d_omg_d_4_3&pd_rd_w=OrXiL&content-id=amzn1.sym.6cee1108-ad79-44d2-97c9-edef8d73cf8f&pf_rd_p=6cee1108-ad79-44d2-97c9-edef8d73cf8f&pf_rd_r=T1P2KEAMYDXNF7VF7X1F&pd_rd_wg=mcHgT&pd_rd_r=b6e2a1d4-8f99-4c45-a8e7-9a834a1e54f4&pd_rd_i=1728213746","https://m.media-amazon.com/images/I/81YYStQvnsL._AC._SR360,460.jpg"
1030.54,479.96,306499.00,"I Love You Like No Otter: A Funny and Sweet Animal Board Book for Babies and Toddlers this Easter (Punderland)","$4.56","4.9 out of 5 stars","https://www.amazon.com/Love-You-Like-No-Otter/dp/1728213746?ref_=Oct_d_omg_d_4_3&pd_rd_w=OrXiL&content-id=amzn1.sym.6cee1108-ad79-44d2-97c9-edef8d73cf8f&pf_rd_p=6cee1108-ad79-44d2-97c9-edef8d73cf8f&pf_rd_r=T1P2KEAMYDXNF7VF7X1F&pd_rd_wg=mcHgT&pd_rd_r=b6e2a1d4-8f99-4c45-a8e7-9a834a1e54f4&pd_rd_i=1728213746","https://m.media-amazon.com/images/I/81YYStQvnsL._AC._SR360,460.jpg"
895.82,511.59,306963.50,"I Love You to the Moon and Back","$4.92","4.9 out of 5 stars","https://www.amazon.com/I-Love-You-Moon-Back/dp/1589255518?ref_=Oct_d_omg_d_4_2&pd_rd_w=OrXiL&content-id=amzn1.sym.6cee1108-ad79-44d2-97c9-edef8d73cf8f&pf_rd_p=6cee1108-ad79-44d2-97c9-edef8d73cf8f&pf_rd_r=T1P2KEAMYDXNF7VF7X1F&pd_rd_wg=mcHgT&pd_rd_r=b6e2a1d4-8f99-4c45-a8e7-9a834a1e54f4&pd_rd_i=1589255518","https://m.media-amazon.com/images/I/81mpSoJzv4L._AC._SR360,460.jpg"
882.06,450.74,307479.10,"I Love You to the Moon and Back","$4.92","4.9 out of 5 stars","https://www.amazon.com/I-Love-You-Moon-Back/dp/1589255518?ref_=Oct_d_omg_d_4_2&pd_rd_w=OrXiL&content-id=amzn1.sym.6cee1108-ad79-44d2-97c9-edef8d73cf8f&pf_rd_p=6cee1108-ad79-44d2-97c9-edef8d73cf8f&pf_rd_r=T1P2KEAMYDXNF7VF7X1F&pd_rd_wg=mcHgT&pd_rd_r=b6e2a1d4-8f99-4c45-a8e7-9a834a1e54f4&pd_rd_i=1589255518","https://m.media-amazon.com/images/I/81mpSoJzv4L._AC._SR360,460.jpg"
807.80,328.69,307956.10,"I Love You to the Moon and Back","$4.92","4.9 out of 5 stars","https://www.amazon.com/I-Love-You-Moon-Back/dp/1589255518?ref_=Oct_d_omg_d_4_2&pd_rd_w=OrXiL&content-id=amzn1.sym.6cee1108-ad79-44d2-97c9-edef8d73cf8f&pf_rd_p=6cee1108-ad79-44d2-97c9-edef8d73cf8f&pf_rd_r=T1P2KEAMYDXNF7VF7X1F&pd_rd_wg=mcHgT&pd_rd_r=b6e2a1d4-8f99-4c45-a8e7-9a834a1e54f4&pd_rd_i=1589255518","https://m.media-amazon.com/images/I/81mpSoJzv4L._AC._SR360,460.jpg"
797.74,479.93,308500.20,"I Love You to the Moon and Back","$4.92","4.9 out of 5 stars","https://www.amazon.com/I-Love-You-Moon-Back/dp/1589255518?ref_=Oct_d_omg_d_4_2&pd_rd_w=OrXiL&content-id=amzn1.sym.6cee1108-ad79-44d2-97c9-edef8d73cf8f&pf_rd_p=6cee1108-ad79-44d2-97c9-edef8d73cf8f&pf_rd_r=T1P2KEAMYDXNF7VF7X1F&pd_rd_wg=mcHgT&pd_rd_r=b6e2a1d4-8f99-4c45-a8e7-9a834a1e54f4&pd_rd_i=1589255518","https://m.media-amazon.com/images/I/81mpSoJzv4L._AC._SR360,460.jpg"
773.89,544.28,308990.90,"I Love You to the Moon and Back","$4.92","4.9 out of 5 stars","https://www.amazon.com/I-Love-You-Moon-Back/dp/1589255518?ref_=Oct_d_omg_d_4_2&pd_rd_w=OrXiL&content-id=amzn1.sym.6cee1108-ad79-44d2-97c9-edef8d73cf8f&pf_rd_p=6cee1108-ad79-44d2-97c9-edef8d73cf8f&pf_rd_r=T1P2KEAMYDXNF7VF7X1F&pd_rd_wg=mcHgT&pd_rd_r=b6e2a1d4-8f99-4c45-a8e7-9a834a1e54f4&pd_rd_i=1589255518","https://m.media-amazon.com/images/I/81mpSoJzv4L._AC._SR360,460.jpg"
821.79,373.71,309496.20,"I Love You to the Moon and Back","$4.92","4.9 out of 5 stars","https://www.amazon.com/I-Love-You-Moon-Back/dp/1589255518?ref_=Oct_d_omg_d_4_2&pd_rd_w=OrXiL&content-id=amzn1.sym.6cee1108-ad79-44d2-97c9-edef8d73cf8f&pf_rd_p=6cee1108-ad79-44d2-97c9-edef8d73cf8f&pf_rd_r=T1P2KEAMYDXNF7VF7X1F&pd_rd_wg=mcHgT&pd_rd_r=b6e2a1d4-8f99-4c45-a8e7-9a834a1e54f4&pd_rd_i=1589255518","https://m.media-amazon.com/images/I/81mpSoJzv4L._AC._SR360,460.jpg"
708.66,329.62,309970.30,"I Love You to the Moon and Back","$4.92","4.9 out of 5 stars","https://www.amazon.com/I-Love-You-Moon-Back/dp/1589255518?ref_=Oct_d_omg_d_4_2&pd_rd_w=OrXiL&content-id=amzn1.sym.6cee1108-ad79-44d2-97c9-edef8d73cf8f&pf_rd_p=6cee1108-ad79-44d2-97c9-edef8d73cf8f&pf_rd_r=T1P2KEAMYDXNF7VF7X1F&pd_rd_wg=mcHgT&pd_rd_r=b6e2a1d4-8f99-4c45-a8e7-9a834a1e54f4&pd_rd_i=1589255518","https://m.media-amazon.com/images/I/81mpSoJzv4L._AC._SR360,460.jpg"
720.09,480.23,310474.80,"I Love You to the Moon and Back","$4.92","4.9 out of 5 stars","https://www.amazon.com/I-Love-You-Moon-Back/dp/1589255518?ref_=Oct_d_omg_d_4_2&pd_rd_w=OrXiL&content-id=amzn1.sym.6cee1108-ad79-44d2-97c9-edef8d73cf8f&pf_rd_p=6cee1108-ad79-44d2-97c9-edef8d73cf8f&pf_rd_r=T1P2KEAMYDXNF7VF7X1F&pd_rd_wg=mcHgT&pd_rd_r=b6e2a1d4-8f99-4c45-a8e7-9a834a1e54f4&pd_rd_i=1589255518","https://m.media-amazon.com/images/I/81mpSoJzv4L._AC._SR360,460.jpg"
