start_x,start_y,end_x,end_y,distance,velocity,direction,from_title,to_title
828.5999999999999,439.365,308.975,256.41,550.8926144449568,0.0,-2.8030567333195404,Dog Man: Big Jim Begins: A Graphic Novel (Dog Man #13): From the Creator of Captain Underpants,Sunrise on the Reaping (A Hunger Games Novel) (The Hunger Games)
308.975,256.41,563.025,316.1,260.96800301952726,12.026175254381902,0.23076812973678476,Sunrise on the Reaping (A Hunger Games Novel) (The Hunger Games),Partypooper (Diary of a Wimpy Kid Book 20) (Volume 20)
563.025,316.1,959.155,298.105,396.53851884148656,18.44365203913891,-0.045395797000313924,Partypooper (Diary of a Wimpy Kid Book 20) (Volume 20),"Harry Potter and the Goblet of Fire (Harry Potter, Book 4) (Interactive Illustrated Edition)"
959.155,298.105,603.21,362.54333333333335,361.73075875266363,0.7807700383178775,2.9624978399088113,"Harry Potter and the Goblet of Fire (Harry Potter, Book 4) (Interactive Illustrated Edition)",Partypooper (Diary of a Wimpy Kid Book 20) (Volume 20)
603.21,362.54333333333335,988.5,295.83500000000004,391.02223189495385,0.0,-0.17143840946961902,Partypooper (Diary of a Wimpy Kid Book 20) (Volume 20),I Love You Like No Otter: A Funny and Sweet Animal Board Book for Babies and Toddlers this Easter (Punderland)
988.5,295.83500000000004,761.12,488.68,298.14569999414715,0.0,2.438192383734122,I Love You Like No Otter: A Funny and Sweet Animal Board Book for Babies and Toddlers this Easter (Punderland),Tori and the Muses
761.12,488.68,1096.3000000000002,382.97,351.4544586429373,8.988605080374013,-0.30550901302464606,Tori and the Muses,"Harry Potter and the Goblet of Fire (Harry Potter, Book 4) (Interactive Illustrated Edition)"
1096.3000000000002,382.97,737.105,272.915,375.67692376562087,0.0,-2.8442806668085603,"Harry Potter and the Goblet of Fire (Harry Potter, Book 4) (Interactive Illustrated Edition)",Dog Man: Big Jim Begins: A Graphic Novel (Dog Man #13): From the Creator of Captain Underpants
737.105,272.915,520.39,215.765,224.12388030952886,9.61905065709016,-2.883752284810267,Dog Man: Big Jim Begins: A Graphic Novel (Dog Man #13): From the Creator of Captain Underpants,Partypooper (Diary of a Wimpy Kid Book 20) (Volume 20)
520.39,215.765,592.435,458.055,252.77445702641714,38.29916015497731,1.281772234928168,Partypooper (Diary of a Wimpy Kid Book 20) (Volume 20),Partypooper (Diary of a Wimpy Kid Book 20) (Volume 20)
592.435,458.055,1076.25,297.83000000000004,509.6557709376006,11.797587290234953,-0.31980226719948784,Partypooper (Diary of a Wimpy Kid Book 20) (Volume 20),"Harry Potter and the Goblet of Fire (Harry Potter, Book 4) (Interactive Illustrated Edition)"
1076.25,297.83000000000004,983.125,454.46,182.22300218413693,0.0,2.1072018254243106,"Harry Potter and the Goblet of Fire (Harry Potter, Book 4) (Interactive Illustrated Edition)","Harry Potter and the Goblet of Fire (Harry Potter, Book 4) (Interactive Illustrated Edition)"
983.125,454.46,1061.17,284.63,186.9043897959596,0.0,-1.1400308896055946,"Harry Potter and the Goblet of Fire (Harry Potter, Book 4) (Interactive Illustrated Edition)",I Love You Like No Otter: A Funny and Sweet Animal Board Book for Babies and Toddlers this Easter (Punderland)
1061.17,284.63,1036.84,213.21,75.45041616850105,11.43188123749036,-1.899127112298853,I Love You Like No Otter: A Funny and Sweet Animal Board Book for Babies and Toddlers this Easter (Punderland),I Love You Like No Otter: A Funny and Sweet Animal Board Book for Babies and Toddlers this Easter (Punderland)
1036.84,213.21,1009.48,323.03,113.17686159281847,26.946871807365774,1.8149606578542075,I Love You Like No Otter: A Funny and Sweet Animal Board Book for Babies and Toddlers this Easter (Punderland),I Love You Like No Otter: A Funny and Sweet Animal Board Book for Babies and Toddlers this Easter (Punderland)
1009.48,323.03,1090.215,347.17,84.2667183708965,0.0,0.2905417828551269,I Love You Like No Otter: A Funny and Sweet Animal Board Book for Babies and Toddlers this Easter (Punderland),I Love You Like No Otter: A Funny and Sweet Animal Board Book for Babies and Toddlers this Easter (Punderland)
1090.215,347.17,626.37,328.43,464.22340701972354,3.4209536257883904,-3.101213186969646,I Love You Like No Otter: A Funny and Sweet Animal Board Book for Babies and Toddlers this Easter (Punderland),Partypooper (Diary of a Wimpy Kid Book 20) (Volume 20)
626.37,328.43,825.27,342.115,199.37023154172238,0.0,0.0686951563993321,Partypooper (Diary of a Wimpy Kid Book 20) (Volume 20),Tori and the Muses
825.27,342.115,907.73,260.97,115.68994176245403,0.0,-0.7773606848174581,Tori and the Muses,Tori and the Muses
907.73,260.97,1092.86,325.775,196.14485699349845,0.3311579554169897,0.3367205338373941,Tori and the Muses,"Harry Potter and the Goblet of Fire (Harry Potter, Book 4) (Interactive Illustrated Edition)"
1092.86,325.775,813.53,316.245,279.49252190353855,0.0,-3.107488529578062,"Harry Potter and the Goblet of Fire (Harry Potter, Book 4) (Interactive Illustrated Edition)",Tori and the Muses
813.53,316.245,895.8050000000001,277.34000000000003,91.00975030182214,0.0,-0.44170524634961306,Tori and the Muses,My First Library: Boxset of 10 Board Books for Kids
